kab_kota,provinsi,stunting,melahirkan_tidak_difaskes,kemiskinan,konsumsi_protein_per_kapita,pangan_hewani,rls,lon,lat,regency_id,faktor_dominan,fi_Melahirkan Tidak di Faskes,fi_Kemiskinan,fi_Konsumsi Protein,fi_Pangan Hewani,fi_RLS,stunting_pred_gwrf,residual_gwrf,skor_prioritas,skor_prioritas_100,rank_prioritas,kategori_stunting
Brebes,Jawa Tengah,20.1,0.04,15.6,59.5,28.16,6.41,108.9295305631962,-7.0628446739167146,3329,Kemiskinan,0.18497703865446702,0.2122756570480383,0.18187098184115677,0.2090572168550015,0.21181910560133652,21.626638617337893,-1.5266386173378912,0.8401557123912289,59.51688637516762,36,Tinggi
Kota Magelang,Jawa Tengah,12.5,0.0,5.94,50.4,33.64,11.43,110.22011135850184,-7.476555709194621,3371,RLS,0.17165223093400445,0.22046234583665428,0.1553958921275011,0.2121855731252137,0.2403039579766264,8.322736550941174,4.177263449058826,-0.6574672107068162,22.11124116205016,344,Sedang
Kota Surakarta,Jawa Tengah,12.1,0.0,8.31,57.2,40.3,11.25,110.82314485195144,-7.557894806617499,3372,Pangan Hewani,0.2169966440542459,0.17030495825331635,0.170569089657949,0.25969054192212987,0.18243876611235893,12.640044981587584,-0.5400449815875845,-0.6796506551831388,21.55717241691525,348,Sedang
Kota Salatiga,Jawa Tengah,12.1,0.0,4.57,58.4,48.53,11.48,110.49837395590411,-7.337679705704803,3373,RLS,0.17480326947478492,0.2173031372296089,0.21318386114677237,0.15447587397152407,0.24023385817730983,14.191184461997928,-2.091184461997928,-0.9459738328031081,14.90530421936199,377,Sedang
Kota Semarang,Jawa Tengah,10.6,0.0,4.03,60.4,44.88,11.05,110.39152196864556,-7.023904499456902,3374,RLS,0.21767774815945562,0.20809973133781046,0.19299082629686612,0.16334268337618646,0.2178890108296815,9.954240518740683,0.6457594812593168,-0.9741126064506572,14.202491136336329,379,Sedang
Kota Pekalongan,Jawa Tengah,16.9,0.0,6.71,66.7,38.42,9.34,109.67715498932589,-6.893409948111556,3375,RLS,0.21155069432492923,0.15267136805074183,0.17244724234592448,0.2190071127185405,0.24432358255986397,21.099981879505705,-4.199981879505707,-0.16645073731143772,34.37520141155633,244,Sedang
Kota Tegal,Jawa Tengah,15.3,0.05,7.64,64.7,34.84,9.28,109.11574700047314,-6.869175151932527,3376,RLS,0.20235051996925157,0.1951808042338353,0.1673705631054765,0.2053891159834398,0.22970899670799672,26.496501907239608,-11.196501907239607,-0.1592099891236813,34.55605124605837,242,Sedang
Kulon Progo,Daerah Istimewa Yogyakarta,14.8,0.0,15.62,52.1,27.46,9.2,110.1671126699347,-7.818736917597111,3401,Kemiskinan,0.22609977247866062,0.22856151406335423,0.1670747218191038,0.15450465855704557,0.22375933308183577,17.49899387457771,-2.6989938745777096,0.1552908294622396,42.41123685908588,150,Sedang
Bantul,Daerah Istimewa Yogyakarta,14.9,0.0,11.66,62.6,39.19,9.81,110.35488006213188,-7.901344799623574,3402,RLS,0.19826595582231252,0.16910181669405094,0.1584839226782848,0.2354668456259651,0.23868145917938652,30.3264919616724,-15.426491961672399,-0.20044895295139398,33.52603893381025,250,Sedang
Gunungkidul,Daerah Istimewa Yogyakarta,16.3,0.0,15.18,56.0,31.86,7.35,110.61179879403028,-7.993948784303947,3403,Kemiskinan,0.16097287311260328,0.2514709998908442,0.16835396659813837,0.21169886782136638,0.2075032925770478,17.869106031800833,-1.5691060318008319,0.3799263129477082,48.02188495210018,101,Sedang
Sleman,Daerah Istimewa Yogyakarta,13.9,0.0,7.46,68.6,45.49,11.33,110.38321196173594,-7.716478296338778,3404,RLS,0.23673882748626085,0.16184663456406298,0.17249101985753082,0.1628103253695435,0.26611319272260187,12.030701264942051,1.8692987350579493,-0.6621024203047261,21.995469025396975,345,Sedang
Kota Yogyakarta,Daerah Istimewa Yogyakarta,12.9,0.0,6.26,65.0,45.0,12.12,110.37435813115398,-7.803298442473046,3471,RLS,0.12312981752906857,0.21524485012047478,0.20889096854052736,0.22208643155349148,0.23064793225643784,8.100855332050632,4.799144667949369,-0.8500104958782284,17.30214956615554,369,Sedang
Pacitan,Jawa Timur,10.6,0.12,13.08,60.9,31.42,7.9,111.1780820212792,-8.124980105125589,3501,RLS,0.1850877775476247,0.18534095114254995,0.22421680146036535,0.14325033709485083,0.26210413275460914,8.128746972112246,2.4712530278877534,-0.06861733011293847,36.81875490103369,216,Sedang
Trenggalek,Jawa Timur,5.7,0.12,10.5,56.7,36.88,7.92,111.627311597125,-8.160699394315703,3503,Pangan Hewani,0.22448732150188747,0.17970661427490578,0.1796834961710563,0.2696061308093236,0.14651643724282692,5.739446335914403,-0.03944633591440283,-0.5816737459523491,24.004310110416487,327,Rendah
Tulungagung,Jawa Timur,11.5,0.04,6.28,56.7,40.29,8.68,111.88772958526988,-8.113516890566254,3504,Pangan Hewani,0.17632449836729633,0.20731940948547492,0.19522308462439708,0.21127547999379803,0.20985752752903372,16.9409972695696,-5.4409972695696,-0.4940234185556976,26.19352409669179,314,Sedang
Blitar,Jawa Timur,16.1,0.02,8.16,55.9,31.81,7.87,112.23721591648514,-8.131053741184221,3505,Pangan Hewani,0.15934502565394676,0.12474718927299902,0.25500467259023013,0.26908188135895544,0.1918212311238686,21.913045396431453,-5.813045396431452,0.08653472036853703,40.693937675608396,172,Sedang
Kediri,Jawa Timur,6.9,0.0,9.95,55.5,31.16,8.26,112.0892166054285,-7.828721658201287,3506,Kemiskinan,0.21947577251286904,0.24279194607680143,0.14234005877976524,0.16945926219680144,0.22593296043376282,8.192185094327671,-1.292185094327671,-0.549247390279792,24.81421274821327,324,Rendah
Malang,Jawa Timur,19.0,0.02,8.98,54.0,34.14,7.8,112.6409269189134,-8.126035414008658,3507,Kemiskinan,0.18846341216197787,0.22079044266884132,0.21394999745342363,0.21664233205481268,0.16015381566094447,23.623917974681348,-4.623917974681348,0.2944752099668562,45.8876002854638,120,Sedang
Lumajang,Jawa Timur,19.1,0.0,8.65,67.7,42.03,7.27,113.13848937379149,-8.125480997209241,3508,Kemiskinan,0.2027506684688923,0.22594478116420708,0.19026342590498113,0.1936495526638467,0.18739157179807278,24.21801526339468,-5.118015263394678,0.2227380828600969,44.095845175564165,135,Sedang
Jember,Jawa Timur,23.5,0.02,9.01,60.5,34.31,6.54,113.65595071109944,-8.235203896497016,3509,Pangan Hewani,0.2110601855820853,0.20705817674711274,0.164055352688578,0.21505083009926623,0.20277545488295773,23.49687731748825,0.0031226825117514068,0.7445432269013248,57.12880413162043,45,Tinggi
Banyuwangi,Jawa Timur,14.4,0.02,6.54,68.7,46.1,7.78,114.2059006442583,-8.364828060542473,3510,Pangan Hewani,0.15971689026032995,0.1756053681858729,0.2234332276594098,0.26823667946081514,0.1730078344335723,18.9562075544796,-4.556207554479601,-0.27936121333322905,31.555072831941345,272,Sedang
Bondowoso,Jawa Timur,7.7,0.06,12.6,64.2,38.05,6.53,113.94770725091205,-7.943712785040243,3511,Pangan Hewani,0.19412370302510681,0.17956734970493693,0.16363912324070315,0.24431578435861867,0.21835403967063444,17.16501410775674,-9.46501410775674,-0.277783212275065,31.59448605593601,271,Rendah
Situbondo,Jawa Timur,8.1,0.09,11.51,64.1,36.72,6.93,114.05137530115869,-7.801458850018413,3512,Kemiskinan,0.16927803811335046,0.2375195977732013,0.15969797423674342,0.22912598702969486,0.2043784028470099,9.434567249782479,-1.334567249782479,-0.290432786611982,31.278541713440994,276,Rendah
Pasuruan,Jawa Timur,20.3,0.02,8.63,59.7,37.2,7.46,112.83185168143284,-7.742461231256752,3514,Kemiskinan,0.13359433570313461,0.2638579481213823,0.23250859059033954,0.1273713023983072,0.24266782318683636,25.354382649837994,-5.054382649837994,0.36765073107104124,47.71528169878371,106,Tinggi
Mojokerto,Jawa Timur,12.2,0.02,9.37,57.5,37.44,9.13,112.48444691478744,-7.550736022717538,3516,RLS,0.1923404418072878,0.18199533731587403,0.22111959079558355,0.17712331078551038,0.22742131929574413,9.791440933410046,2.4085590665899534,-0.3601666425230862,29.53682166273725,287,Sedang
Jombang,Jawa Timur,15.0,0.01,8.6,58.0,35.39,8.78,112.26409573616417,-7.544678451640593,3517,RLS,0.18894500762958305,0.172887436613946,0.23717215026981858,0.1632431403826009,0.23775226510405148,8.642240328915015,6.357759671084985,-0.12894506924404775,35.311968398474235,236,Sedang
Nganjuk,Jawa Timur,18.3,0.05,10.17,68.3,34.11,8.25,111.93853422905082,-7.597532620375048,3518,Kemiskinan,0.17510214329242965,0.2417955802812436,0.22447113378227282,0.19967136390947357,0.1589597787345803,14.65830108905666,3.64169891094334,0.257814537543894,44.97193848249748,123,Sedang
Madiun,Jawa Timur,9.1,0.0,10.63,61.0,34.05,8.2,111.64585034961064,-7.623649069620709,3519,Kemiskinan,0.1677030988373716,0.21404062240311078,0.20045415128707833,0.20750905544803955,0.21029307202439965,7.104039500597452,1.995960499402548,-0.40451922860845824,28.429041410574897,298,Rendah
Magetan,Jawa Timur,8.8,0.0,9.32,55.7,34.73,8.69,111.3574307851203,-7.66339529238236,3520,Kemiskinan,0.19788028506880928,0.21720484502268497,0.21699598973155623,0.16492268736078847,0.20299619281616113,2.077785860285669,6.722214139714332,-0.5313562312257483,25.261074463338872,320,Rendah
Ngawi,Jawa Timur,10.0,0.0,13.81,70.8,40.59,7.84,111.34341497092724,-7.438844735362879,3521,Kemiskinan,0.14823618923452322,0.23443185688638804,0.2301752081944073,0.22896107474914176,0.15819567093553963,15.212880330832327,-5.212880330832327,-0.28651789424777707,31.376322718635592,275,Sedang
Bojonegoro,Jawa Timur,9.7,0.0,11.69,56.2,33.13,7.59,111.80986719525384,-7.255608194478818,3522,Pangan Hewani,0.159708137890173,0.24928432323068297,0.128743476683729,0.26761234418462226,0.19465171801079265,12.856436148629177,-3.1564361486291777,-0.24891545839815127,32.315506643271625,261,Rendah
Tuban,Jawa Timur,9.4,0.0,14.36,58.7,40.2,7.53,111.89225098232264,-6.953438095151446,3523,Pangan Hewani,0.21696926259071975,0.16525424809439374,0.18769171968561527,0.21762970529269035,0.21245506433658107,8.680415942263526,0.7195840577364745,-0.2722233734058287,31.73335235998172,268,Rendah
Lamongan,Jawa Timur,6.7,0.0,12.16,60.9,43.99,8.48,112.30073550109849,-7.131469464220669,3524,Konsumsi Protein,0.20703995526316654,0.20587280099754698,0.22665930673855678,0.22359839369701565,0.13682954330371422,8.9365704626432,-2.2365704626431997,-0.6912132086713221,21.268378243918765,349,Rendah
Gresik,Jawa Timur,12.4,0.02,10.32,64.8,55.88,10.03,112.558604282019,-6.927041213275503,3525,RLS,0.1678363699284363,0.1410686500345334,0.22968933424408278,0.19230792395701277,0.26909772183593467,11.885565235573408,0.5144347644265927,-0.666734822512322,21.879767008027112,346,Sedang
Bangkalan,Jawa Timur,16.0,0.3,18.66,55.9,40.01,6.01,112.92953237795118,-7.044357508221856,3526,Kemiskinan,0.1921006606749096,0.25764420643678354,0.18788001209528557,0.2098265849569117,0.1525485358361096,18.147225768386186,-2.1472257683861855,0.6991931842832075,55.99611072902218,50,Sedang
Sampang,Jawa Timur,15.5,0.13,20.83,61.3,43.33,5.08,113.25633666178466,-7.052056582714423,3527,Kemiskinan,0.19955132308382886,0.23062224521399105,0.17614884579353565,0.19642702214850075,0.1972505637601438,17.057881220917665,-1.5578812209176647,0.6782319178419126,55.472567930879954,55,Sedang
Sumenep,Jawa Timur,15.5,0.16,17.78,77.4,58.84,6.1,114.40311118085748,-6.9664732277108765,3529,Kemiskinan,0.14765179975492576,0.25177029080215896,0.16342415433727497,0.2304802808363927,0.20667347426924768,17.897560355297106,-2.397560355297106,0.2697022208492431,45.26885331817984,122,Sedang
Kota Kediri,Jawa Timur,16.1,0.0,6.51,58.6,36.78,10.92,112.0161244224182,-7.826371927674188,3571,RLS,0.14686771629468498,0.20470056028350872,0.1879083666656429,0.22012686140571364,0.24039649535044985,12.539628371387558,3.560371628612444,-0.3734141427291173,29.205943118462287,290,Sedang
Kota Blitar,Jawa Timur,9.5,0.0,6.75,53.2,32.61,10.82,112.16697095993182,-8.094767817164099,3572,Kemiskinan,0.20973155952739747,0.21310516917542632,0.18660077179245085,0.19917071098532732,0.19139178851939792,10.670871656131988,-1.1708716561319878,-0.7637364824879325,19.45698780094522,355,Rendah
Kota Malang,Jawa Timur,18.5,0.0,3.91,55.6,42.18,11.14,112.63590746906978,-7.978304430833298,3573,RLS,0.17371903814016626,0.1748017807946746,0.20589966122136627,0.21837296283514282,0.22720655700865,25.389512337795512,-6.889512337795512,-0.39043887043773956,28.78072197988536,296,Sedang
Kota Pasuruan,Jawa Timur,15.2,0.0,6.32,63.6,47.76,9.94,112.91000451887004,-7.649573198382243,3575,RLS,0.1992153048264673,0.161786424608778,0.18841560098044446,0.1986113710655338,0.2519712985187764,16.043627403822267,-0.8436274038222678,-0.49403157610373666,26.193320348242793,315,Sedang
Kota Madiun,Jawa Timur,10.1,0.0,4.38,62.9,45.4,12.11,111.52726704103895,-7.629455300071029,3577,RLS,0.1801851931568721,0.21809252924939443,0.20208954997709772,0.15591742620428947,0.24371530141234618,13.420846663160242,-3.3208466631602427,-1.116616586621817,10.643215138668818,386,Sedang
Kota Batu,Jawa Timur,21.2,0.0,3.06,54.0,37.76,9.87,112.53375478016014,-7.834684964606332,3579,RLS,0.2094063363874034,0.1688157494003623,0.20409779706081915,0.2029115588812929,0.21476855827012234,14.079727426358424,7.120272573641575,-0.03238555088457323,37.72370437686881,202,Tinggi
Pandeglang,Banten,21.9,0.19,9.18,59.1,33.71,7.16,105.74291693800568,-6.590328399888732,3601,Kemiskinan,0.19794730498337215,0.26031378442219855,0.14607647551061811,0.18453986276640155,0.2111225723174096,20.281050133620898,1.6189498663791007,0.6907701930055482,55.785732389784734,53,Tinggi
Lebak,Banten,25.3,0.23,8.44,70.0,41.94,6.61,106.212422410476,-6.64210546440096,3602,Konsumsi Protein,0.22513874362780684,0.13553407778210028,0.2535709379986142,0.18073634187839735,0.20501989871308146,19.06056971029588,6.239430289704121,0.8752265725007409,60.392839948221614,33,Tinggi
Tangerang,Banten,19.1,0.01,6.55,65.6,48.86,9.06,106.51892837880612,-6.174491179396564,3603,RLS,0.19304948910655823,0.19040546503076766,0.13576563935589267,0.2354706269262056,0.2453087795805758,18.75913683799726,0.3408631620027407,-0.12621446467032427,35.38016982910587,234,Sedang
Serang,Banten,15.1,0.23,4.51,62.0,42.55,7.88,106.1460770490353,-6.141766745879202,3604,Kemiskinan,0.20922534509517002,0.22438857641657717,0.1750093216145785,0.18737230676241282,0.20400445011126145,10.639721559959423,4.460278440040577,-0.1227657885936517,35.466306300302584,233,Sedang
Kota Tangerang,Banten,10.1,0.03,5.43,72.6,61.56,11.14,106.65199465801548,-6.184374533547935,3671,RLS,0.21805603918640987,0.15703920855160355,0.1845930570670352,0.21400246203918713,0.22630923315576423,6.433453269053588,3.6665467309464113,-1.1854638657073444,8.923638831680677,390,Sedang
Kota Cilegon,Banten,15.1,0.0,3.75,59.4,46.64,10.39,106.01849182447592,-5.998901076815241,3672,Kemiskinan,0.2480352140253536,0.2502643995477669,0.16284727618380343,0.14660742623195036,0.19224568401112568,12.485542770771978,2.6144572292280213,-0.620040580535868,23.04603404489481,335,Sedang
Kota Serang,Banten,17.1,0.27,5.65,65.1,41.55,8.93,106.16675011655757,-6.123329971477472,3673,RLS,0.22533055595802465,0.1087922723547768,0.2234327633715994,0.2168925766724021,0.22555183164319692,26.17305324373359,-9.07305324373359,-0.013056318559445987,38.206484384736186,193,Sedang
Kota Tangerang Selatan,Banten,9.0,0.0,2.36,65.6,58.18,11.86,106.7073856687301,-6.3021235706047545,3674,RLS,0.21692844765056715,0.16114823138694084,0.22931499917339765,0.15182393523669407,0.24078438655240025,8.20873777984882,0.7912622201511805,-1.4155977658156624,3.1756585582783057,403,Rendah
Jembrana,Bali,6.0,0.0,4.51,68.8,47.87,8.7,114.6828995943632,-8.31313912547214,5101,Pangan Hewani,0.18682144776550808,0.12331432514345171,0.23825269537430138,0.24994492546363162,0.2016666062531071,0.5,5.5,-1.0778101356034557,11.61247136223826,385,Rendah
Tabanan,Bali,6.8,0.0,4.4,63.1,44.76,9.57,115.07827352026872,-8.430257983811046,5102,RLS,0.2084410671861042,0.18640818531257408,0.155424906139915,0.18901570551004074,0.260710135851366,6.955536073335064,-0.15553607333506392,-1.0730275165618623,11.731925297070713,384,Rendah
Badung,Bali,5.3,0.0,2.23,74.3,53.65,11.14,115.18836957002604,-8.582974692106328,5103,Pangan Hewani,0.22158559760526803,0.22192693392490928,0.158469047002553,0.22232470653005462,0.1756937149372151,0.5,4.8,-1.5427427201591384,0.0,404,Rendah
Gianyar,Bali,4.7,0.0,4.0,69.2,45.22,9.84,115.2874863983658,-8.481002847985572,5104,Pangan Hewani,0.2125842153507134,0.20755516302234056,0.20017876489730982,0.22540561948447466,0.15427623724516148,7.367113780223599,-2.667113780223599,-1.2701968118104838,6.80729133798734,398,Rendah
Klungkung,Bali,4.8,0.0,5.3,61.7,33.53,8.74,115.49367524646318,-8.66699294324717,5105,Kemiskinan,0.20964994586166882,0.24100412829191456,0.1266848476123009,0.18835010049126383,0.2343109777428519,6.584645124279078,-1.784645124279078,-0.9394656291715924,15.067857524510126,375,Rendah
Bangli,Bali,6.5,0.0,5.06,68.1,45.76,7.58,115.34729446745668,-8.29315451865909,5106,Pangan Hewani,0.2191964008337627,0.1833145801657595,0.21813157123811835,0.22474764676566936,0.1546098009966901,3.2216243623809366,3.2783756376190634,-0.8761935263692506,16.64818444980609,370,Rendah
Karangasem,Bali,10.8,0.0,6.52,58.5,34.42,6.7,115.52989330210744,-8.374292559830064,5107,Pangan Hewani,0.13905071735231483,0.21695760091241323,0.20312063383300447,0.22288369528619129,0.21798735261607627,18.213888706065674,-7.4138887060656735,-0.270694951414081,31.771527263608974,267,Sedang
Buleleng,Bali,12.4,0.02,5.39,63.3,39.85,7.69,114.96090544765492,-8.200968666395617,5108,RLS,0.16511356486505116,0.17183708629160843,0.23206168441749794,0.1978667166849287,0.23312094774091374,4.116832780555324,8.283167219444676,-0.36303205357043694,29.465253214248744,288,Sedang
Lombok Timur,Nusa Tenggara Barat,25.1,0.36,14.51,82.9,53.32,7.36,116.53079859334484,-8.532427285235778,5203,Konsumsi Protein,0.19624540512453026,0.20170671362347212,0.2251106262931065,0.1992444718919696,0.1776927830669215,26.724420762024913,-1.6244207620249114,0.9133132304671858,61.344118132652106,31,Tinggi
Sumbawa,Nusa Tenggara Barat,23.8,0.05,12.87,64.8,53.72,8.59,117.484277667576,-8.703445702038778,5204,RLS,0.21613095528234227,0.17952331309277944,0.16259161533972152,0.17383743300939372,0.2679166832757631,17.34338446420594,6.456615535794061,0.4285611937585677,49.236622699857115,95,Tinggi
Dompu,Nusa Tenggara Barat,14.6,0.18,11.59,72.0,60.83,9.04,118.2169368367669,-8.472328890657908,5205,RLS,0.2056950709435094,0.17573689620055438,0.19447458173974383,0.21195763909329293,0.21213581202289938,17.865520869713897,-3.2655208697138978,-0.32865183429018463,30.323956873836167,284,Sedang
Lombok Utara,Nusa Tenggara Barat,28.4,0.12,23.96,79.5,57.41,6.4,116.28290940922396,-8.348910481840033,5208,Kemiskinan,0.16114907208661347,0.23488396731728586,0.17969554602747337,0.20449937414782302,0.2197720404208043,24.80021878238774,3.5997812176122572,1.3552291608015925,72.3817099384176,17,Tinggi
Kota Mataram,Nusa Tenggara Barat,19.3,0.12,8.0,81.6,56.95,9.58,116.11095866982494,-8.590155607146805,5271,RLS,0.1918561426453095,0.20388772310027845,0.1501658126871252,0.22494917312818558,0.22914114843910136,21.63899710495162,-2.33899710495162,-0.15927267296650352,34.55448561191305,243,Sedang
Kota Bima,Nusa Tenggara Barat,22.0,0.24,8.12,69.6,53.83,10.96,118.78210800264672,-8.454873771388707,5272,Pangan Hewani,0.23922960221445763,0.25417667624998197,0.15781547812877425,0.2656831203690947,0.08309512303769138,30.049847693422212,-8.049847693422212,0.012397462476332707,38.84223527240764,187,Tinggi
Sumba Barat,Nusa Tenggara Timur,26.2,0.02,26.52,51.4,28.55,7.17,119.38337502514884,-9.641463028395236,5301,Kemiskinan,0.1751651699302177,0.2329601572735171,0.1565928864478679,0.2313188251674399,0.20396296118095728,28.577525907232573,-2.377525907232574,1.5440296695267313,77.0973194129437,8,Tinggi
Sumba Timur,Nusa Tenggara Timur,23.8,0.02,27.04,58.9,33.38,7.77,120.25485581743736,-9.878011835857036,5302,RLS,0.2157025420163332,0.18170824808607985,0.2196603483181791,0.16320208693581956,0.2197267746435883,24.601543184117602,-0.8015431841176017,1.2608834650606429,70.02526789426784,18,Tinggi
Kupang,Nusa Tenggara Timur,30.4,0.15,21.37,50.7,26.39,7.62,123.86139205699524,-9.916414074914623,5303,Kemiskinan,0.1550763504137133,0.24845663373893034,0.19378895768891094,0.15639163142369572,0.2462864267347497,28.183193430298584,2.216806569701415,1.7341989833861824,81.84711709227777,7,Sangat Tinggi
Timor Tengah Selatan,Nusa Tenggara Timur,36.8,0.2,24.68,50.7,20.28,7.21,124.39708710788776,-9.82934324108813,5304,RLS,0.17381672344750979,0.2325545278815767,0.22256502404065368,0.1318930737643198,0.2391706508659401,41.04120962621282,-4.241209626212822,2.460992316532213,100.0,1,Sangat Tinggi
Timor Tengah Utara,Nusa Tenggara Timur,35.4,0.13,20.89,58.3,28.03,8.17,124.56918295036068,-9.37795586550336,5305,Kemiskinan,0.21286141460890268,0.24028655846160538,0.17047073914405017,0.1733296790341369,0.20305160875130493,32.98077112113972,2.419228878860281,1.9780529015031494,87.93777783486492,4,Sangat Tinggi
Belu,Nusa Tenggara Timur,31.3,0.05,13.86,55.0,27.42,7.5,124.96741357464556,-9.155145456576337,5306,Pangan Hewani,0.2020557788492001,0.17604330499515855,0.20264650025447595,0.2253164738336162,0.1939379420675492,32.84292281706508,-1.5429228170650795,1.4762619103435903,75.40470592673401,11,Sangat Tinggi
Alor,Nusa Tenggara Timur,27.9,0.32,19.87,51.1,36.32,8.61,124.56841001104117,-8.303944527058846,5307,RLS,0.16980315206486313,0.21324471960438224,0.1517415631279713,0.20102290588060545,0.26418765932217797,38.190037170538154,-10.290037170538156,1.3736485877112998,72.84176602956515,15,Tinggi
Lembata,Nusa Tenggara Timur,20.4,0.03,24.22,48.0,40.1,8.27,123.5407862873368,-8.381219235367647,5308,Kemiskinan,0.2092530568280838,0.21093193282658249,0.208191018094591,0.1946427269281862,0.17698126532255642,15.61610429474864,4.783895705251359,0.7842023894275106,58.119358255775445,42,Tinggi
Flores Timur,Nusa Tenggara Timur,23.8,0.0,11.25,60.3,42.75,8.06,122.94446426291826,-8.365197502788154,5309,RLS,0.17112946006808288,0.23802079440128698,0.183388376066827,0.16165780400044483,0.24580356546335827,18.54076003296622,5.259239967033782,0.5504515389454074,52.2810385782757,76,Tinggi
Sikka,Nusa Tenggara Timur,22.0,0.02,11.89,55.6,35.72,6.99,122.30663858044764,-8.609387628966873,5310,Kemiskinan,0.1568193440423064,0.21800241757298983,0.20255140304774702,0.20822654437791466,0.21440029095904206,24.041291968833782,-2.0412919688337823,0.6688742492125657,55.2388444565843,56,Tinggi
Ende,Nusa Tenggara Timur,24.8,0.0,22.57,52.7,33.46,8.29,121.73543333366304,-8.676398175576177,5311,Kemiskinan,0.1913929610391424,0.2508786699937787,0.21378809360252438,0.1152348922723906,0.22870538309216387,25.97686797544263,-1.1768679754426294,1.1111147007056568,66.28454172276889,22,Tinggi
Ngada,Nusa Tenggara Timur,26.0,0.01,11.87,63.2,36.94,8.83,121.00156407813432,-8.664640463637106,5312,RLS,0.13388341878290674,0.19268582298658518,0.1802610565413499,0.23784541794033467,0.2553242837488233,28.88918953574313,-2.8891895357431316,0.7339835727777013,56.865059052916365,46,Tinggi
Manggarai,Nusa Tenggara Timur,29.6,0.11,19.01,64.1,30.23,7.91,120.40106410482134,-8.568921802438888,5313,Kemiskinan,0.205672147213938,0.22102807426260354,0.19848862385879107,0.19031170741818365,0.18449944724648362,27.8889298577907,1.7110701422093015,1.4871268487075464,75.67607599154566,10,Tinggi
Rote Ndao,Nusa Tenggara Timur,22.3,0.14,25.78,44.7,30.02,7.83,123.12439308395392,-10.726023447149991,5314,Kemiskinan,0.23486316231128396,0.2554605521829393,0.17554023912434133,0.19084448599833287,0.1432915603831025,25.523562840118778,-3.2235628401187775,1.2307634835432253,69.27297082062562,19,Tinggi
Manggarai Barat,Nusa Tenggara Timur,24.8,0.11,16.74,56.6,29.59,8.21,119.98852802365236,-8.602776750046244,5315,RLS,0.17985657285683948,0.1787065439819488,0.21014239913067015,0.21234448680001897,0.21894999723052255,20.793514082638502,4.006485917361498,1.0475547537797367,64.69702540754227,24,Tinggi
Sumba Tengah,Nusa Tenggara Timur,28.9,0.08,30.84,55.8,34.3,7.23,119.66864970311184,-9.543221204460767,5316,Kemiskinan,0.1630011552284601,0.25188023310331503,0.21932840867488745,0.1399291155685055,0.2258610874248321,29.85890278493691,-0.9589027849369103,1.8340434934115084,84.34090124907944,6,Tinggi
Sumba Barat Daya,Nusa Tenggara Timur,30.7,0.24,27.2,51.7,24.59,6.39,119.1773364359001,-9.534178936313268,5317,Kemiskinan,0.17443219112300146,0.23281541263041994,0.21284770248592122,0.16218807737084937,0.21771661638980797,37.52639131994811,-6.826391319948112,2.166634134881582,92.64791053970731,3,Sangat Tinggi
Nagekeo,Nusa Tenggara Timur,19.0,0.05,12.3,47.2,24.7,8.23,121.27320072648608,-8.689786231218113,5318,Kemiskinan,0.1782782046636256,0.25640224556365354,0.15577261793721048,0.24240888313028663,0.1671380487052239,15.733163201936993,3.2668367980630073,0.5134775011387065,51.357549949086675,82,Sedang
Manggarai Timur,Nusa Tenggara Timur,29.6,0.41,24.9,58.3,25.53,7.96,120.6893078861149,-8.572887021119715,5319,Kemiskinan,0.13960463017170613,0.2626051961043937,0.26057416931544125,0.18681424373293407,0.15040176067552483,27.430443565075855,2.1695564349241465,1.9428130728014967,87.05760398772706,5,Tinggi
Sabu Raijua,Nusa Tenggara Timur,24.6,0.26,28.13,57.3,42.82,6.99,121.8444543857644,-10.53570267063168,5320,Kemiskinan,0.19646484664968575,0.22180354576032377,0.18932892558813097,0.18271983301960779,0.20968284898225165,34.22320681627531,-9.623206816275307,1.4608306640699302,75.0192846605352,12,Tinggi
Kota Kupang,Nusa Tenggara Timur,21.7,0.05,8.24,56.9,41.43,11.64,123.60454300778702,-10.204513149025786,5371,RLS,0.19124844591931345,0.17771141798935805,0.21551530985619627,0.19942436954063578,0.21610045669449654,20.978816638328084,0.7211833616719154,-0.02656391752743722,37.86910943748808,197,Tinggi
Sambas,Kalimantan Barat,28.0,0.09,6.53,57.6,43.95,6.76,109.34957767153976,1.4231277590492526,6101,RLS,0.21244690814895384,0.17384223346775773,0.18919362672775794,0.19656245370716918,0.22795477794836133,25.369677982887495,2.630322017112505,0.866526273057533,60.175535372282496,35,Tinggi
Bengkayang,Kalimantan Barat,18.0,0.02,6.0,58.0,48.01,7.41,109.57841479597454,1.0119756009054022,6102,RLS,0.21403102569262794,0.254006357125029,0.11622320024736588,0.15182841163313404,0.2639110053018431,18.699418768587865,-0.699418768587865,-0.030499668684622075,37.770807448941966,200,Sedang
Landak,Kalimantan Barat,23.3,0.09,8.98,61.1,46.84,7.46,109.7640807029976,0.5076946391095242,6103,Pangan Hewani,0.1634839961966547,0.22150504471867205,0.19620490263934698,0.22724791943132067,0.19155813701400554,25.96321834225579,-2.6632183422557887,0.5026036877135792,51.08595821473173,84,Tinggi
